ID,Parity,DIM,milk1,milk2,milk3
131,1,156,10.1,8.2,7.4
131,1,157,10.5,9.7,6.7
131,1,158,10.2,9,7.8
131,1,159,10.8,9,7.3
131,1,160,11.3,8.5,7.4
131,1,161,10.9,9.6,7.5
131,1,162,9.9,9,7.1
131,1,163,10.4,7.1,7
131,1,164,9,9.2,7.5
131,1,165,9.4,8.2,6.7
131,1,166,10.5,8.5,7.5
131,1,167,9.2,8.6,7
131,1,168,10.2,7.3,6.1
131,1,169,9.7,8.3,7.2
131,1,170,10.4,9.2,7.2
131,1,171,9.9,8.5,6.9
131,1,172,11,9.3,6.8
131,1,173,10.3,9.4,7.4
131,1,174,10.2,8.6,7.2
131,1,175,10.4,8.8,7.2
131,1,176,9.7,9,7.4
131,1,177,10.1,8.7,6.8
131,1,178,10.3,8.2,6.2
131,1,179,10.6,8.7,6.7
131,1,180,10,8.4,7.2
131,1,181,9.1,8.8,7.1
131,1,182,10.7,8,7.2
131,1,183,8.3,10.5,4.7
131,1,184,9.9,7.7,6.4
131,1,185,8.7,7.2,6.1
131,1,186,9.1,8.7,6.6
131,1,187,10.6,8.3,7.5
131,1,188,10.2,8.7,7.4
131,1,189,10.8,8.7,7.8
131,1,190,10.3,9,7.3
131,1,191,9.9,9.4,6.2
131,1,192,10.5,8.9,6.9
131,1,193,10.6,8.6,7.6
131,1,194,10.6,8.2,9.2
131,1,195,8.3,8.9,6.2
131,1,196,8.6,7.8,6.6
131,1,197,10.2,8.6,5.9
131,1,198,9.9,8.9,6.6
131,1,199,10.7,8.7,7
131,1,200,9.8,8.1,6.5
131,1,201,10.9,7.9,6.5
131,1,202,8.2,8.6,6.4
131,1,203,10.8,8.6,6.8
131,1,204,10.6,,
131,1,205,10.9,8.8,6.6
131,1,207,9.3,7.2,6.8
131,1,208,9.9,10.4,6.9
131,1,209,10.1,8.9,5.8
131,1,210,8.5,15.8,7
131,1,211,9.2,6.6,6.8
131,1,212,9.6,8.8,5.8
131,1,213,8.9,7.4,6.6
131,1,214,9.2,8,6.5
131,1,215,9.3,8.4,7.1
131,1,216,9.4,7.9,7.5
131,1,217,8.3,9,6.6
131,1,218,8.9,7.4,2.3
131,1,219,3.4,4.8,3.5
131,1,220,5.9,2.9,5.5
131,1,221,7,5.2,6.1
131,1,222,8.7,6.6,6.3
131,1,223,8.2,7.4,6.2
131,1,224,6.1,9.7,7.3
131,1,225,9,7.2,6.7
131,1,226,8.4,7.7,6.4
131,1,227,9,6.9,6.2
131,1,228,9.3,8.6,6.6
131,1,229,9.5,7.9,6.5
131,1,231,9.6,7.8,8.4
131,1,232,8.3,7.5,7.3
131,1,233,8.2,7.3,7.6
131,1,234,8.8,7,7.3
131,1,235,7.7,8.2,7.6
131,1,236,8.7,8.1,7.7
131,1,237,9,7.9,6.9
131,1,238,7.9,8.4,8.2
131,1,239,9.6,10.2,7.4
131,1,240,8.5,7.5,7.7
131,1,241,8.5,7.9,7.5
131,1,242,8.3,7.8,6.8
131,1,243,8.7,7.9,7.4
131,1,244,7.8,8.2,7.9
131,1,245,7.6,8.3,8.1
131,1,246,8.4,13.6,8.3
131,1,247,7.7,7.1,6.8
131,1,248,8.9,8.2,7.2
131,1,249,8.9,7.6,8.8
131,1,250,7.9,7.5,7
131,1,251,8.3,,
131,1,252,8.4,6.9,7
131,1,253,6.3,7.8,6.6
131,1,254,7.7,7.7,6.4
131,1,255,8.5,7.5,6.3
131,1,256,8.9,8.7,6.9
131,1,257,8.4,8.5,7.3
131,1,258,8.3,7.2,7.5
131,1,259,7.7,7.8,7
131,1,260,8.5,7.7,7.9
131,1,261,7.5,7.1,7.5
131,1,262,8.7,7.3,6.9
131,1,263,7.9,7.5,6.6
131,1,264,7.8,7.6,6.8
131,1,265,8.1,7.2,6.8
131,1,266,8.4,7.2,7.1
131,1,267,8.2,6.7,7.4
131,1,268,7.5,8,6.6
131,1,269,7,7.6,5.8
131,1,270,7.4,7.5,7.2
131,1,271,6.4,6.9,6.6
131,1,272,7.4,7,6.5
131,1,273,6.8,6.9,7.1
131,1,274,7.3,6.9,6.6
131,1,275,7.3,6.9,6
131,1,276,8,6.4,5.8
131,1,277,7.6,6.7,5.8
131,1,278,8.5,6.7,6.4
131,1,279,7.4,6,6.2
131,1,280,8.7,6.5,6.6
131,1,281,7.7,7.4,7.3
131,1,282,7.3,6.2,6.5
131,1,283,8.5,7.1,7.1
131,1,284,7.5,6.5,6.4
131,1,285,7.2,6.9,6.6
131,1,286,7.7,7,6.8
131,1,287,7.5,7,7.1
131,1,288,7,7.4,6.8
131,1,289,7.9,6,6.2
131,1,290,7.8,6.1,6.8
131,1,291,7.7,5.9,7.2
131,1,292,7.7,6.3,7.4
131,1,293,8.2,6.2,8.1
131,1,294,7.2,6.4,7.1
131,1,295,6.9,6.4,7.1
131,1,296,6.9,6.8,6
131,1,297,7.9,5.9,6.9
131,1,298,6.3,7.1,6.8
131,1,299,7.2,,
131,1,300,7.7,6.3,7.3
131,1,301,6.6,6.3,6.3
131,1,302,7.2,6.3,6.3
131,1,303,6.8,6.5,6.4
131,1,304,7.3,5.9,5.6
131,1,305,7,6.5,6.1
132,2,1,7.5,,4.6
132,2,2,8.8,7.1,4.3
132,2,3,8.9,10.7,9
132,2,4,11.1,10.6,9.8
132,2,5,8.4,9.8,7.8
132,2,6,11.9,13,12.7
132,2,7,8.8,12.4,11.1
132,2,8,12.4,9.5,11.2
132,2,9,12.6,10,12.8
132,2,10,11.6,12.5,12.8
132,2,11,13.8,12.6,13.5
132,2,12,13,13.4,11.5
132,2,13,13.8,12.3,13.1
132,2,14,14.3,11.7,13.9
132,2,15,14.9,13.8,12.4
132,2,16,15.3,13.2,13.9
132,2,17,14.1,14.7,14
132,2,18,15.8,13.8,14.6
132,2,19,8.6,15.1,13.2
132,2,20,13.6,15,13.7
132,2,21,15.2,14.5,14.4
132,2,22,16.5,14.4,14
132,2,23,16.4,17.4,14.7
132,2,24,12.5,11.5,13
132,2,25,15.5,14.6,13.8
132,2,26,16,15,14.5
132,2,27,16,15.4,13.1
132,2,28,17.4,14.9,13.8
132,2,29,10.7,17.3,13.9
132,2,30,16,14.7,13.8
132,2,31,14.4,15,14.1
132,2,32,17.4,15.2,14.8
132,2,33,15.4,16.1,15.4
132,2,34,16.4,15.5,14.7
132,2,35,15.9,15,15.3
132,2,36,16.1,15.2,13.9
132,2,37,16.4,15.8,15.1
132,2,38,16.4,14.6,14.7
132,2,39,15.7,15.4,13.8
132,2,40,12.6,15,14.6
132,2,41,16.6,12.5,13.4
132,2,42,16.7,15.4,14.4
132,2,43,15.6,15.3,14.9
132,2,44,15.9,13.4,15.3
132,2,45,16,18.1,14.7
132,2,46,14.9,13.9,9.7
132,2,47,30.4,10.1,16.2
132,2,48,15.3,14.2,14.9
132,2,49,15.7,15.9,14.5
132,2,50,16.3,13.8,13.6
132,2,51,15.3,14.3,13.1
132,2,52,15.9,13.5,13.6
132,2,53,16.2,13.8,15
132,2,54,14.6,14.3,13.9
132,2,55,15.3,14.4,13.6
132,2,56,14.6,14,13.2
132,2,57,16.2,14.2,14.1
132,2,58,15.1,13.1,4.7
132,2,59,14.9,8.9,13.1
132,2,60,16,14.1,13.6
132,2,61,15.6,11.2,14.1
132,2,62,15.3,14.6,15
132,2,63,15.6,13.6,12.7
132,2,64,17,14.9,13.6
132,2,65,16.2,14.5,13.8
132,2,66,15.8,15.6,13.6
132,2,67,15.6,13,14.1
132,2,68,16.9,14.5,16
132,2,69,15.9,14,36.1
132,2,70,16.1,13.2,14.7
132,2,71,13.9,14.2,14.3
132,2,72,16.7,13.8,15.2
132,2,73,16.1,13.8,15.9
132,2,74,16.6,15.9,15.2
132,2,75,16.1,14,14
132,2,76,16.1,14.3,14.2
132,2,77,15.3,14.2,13.3
132,2,78,16.8,13.4,14.2
132,2,79,15,12.9,13.7
132,2,80,19.6,13.9,13.1
132,2,81,16,13.2,14.5
132,2,82,15.5,14.7,12.5
132,2,83,16,13.5,12.1
132,2,84,15.5,14.7,12.1
132,2,85,13.7,,6.9
132,2,86,17.2,12.6,17.1
132,2,87,15.4,13.6,13.1
132,2,88,5.7,12.5,7.3
132,2,89,12.8,14.2,13.6
132,2,90,16.9,11.9,10
132,2,91,15.1,16.9,25.6
132,2,92,12.9,12.2,12
132,2,93,12.8,13.4,10.9
132,2,94,13.4,13.3,12.3
132,2,95,13.5,11.8,11
132,2,96,12.8,10.8,12.8
132,2,97,13.8,10.5,10.8
132,2,98,14.6,13.3,11.3
132,2,99,14.9,9.3,12.4
132,2,100,15.6,11.6,12.4
132,2,101,12.5,11,11
132,2,102,14.2,12.3,11.5
132,2,103,14.5,13,10
132,2,104,15.2,10.8,11.2
132,2,105,12.7,11.7,12.2
132,2,106,14.3,11.6,12.4
132,2,107,13.7,11.7,11.1
132,2,108,13.3,12.7,11.1
132,2,109,14.7,11.6,11.9
132,2,110,13.2,11.1,12.2
132,2,111,13.1,10.6,10.7
132,2,112,13.5,12.4,12.6
132,2,113,13.1,12.1,11.4
132,2,114,13.1,12.4,9.8
132,2,115,12.9,14.1,12.8
132,2,116,13.8,11.3,11.1
132,2,117,13.8,11.4,11.9
132,2,118,13.5,12.3,10.9
132,2,119,12.4,11.7,11.4
132,2,120,12.1,12.6,10.2
132,2,121,12.2,12.1,10.5
132,2,122,12.2,12.9,10.7
132,2,123,13.7,15.1,10.8
132,2,124,14.2,10.9,9.2
132,2,125,14.2,10.3,10.5
132,2,126,11.9,12.3,10.7
132,2,127,12.6,13.1,10.8
132,2,128,14.8,13.6,11.5
132,2,129,13.4,10.8,10.1
132,2,130,12.7,12.6,12.3
132,2,131,12,11.3,10.8
132,2,132,12.3,11.8,10.8
132,2,133,13.4,11.9,12
132,2,134,13,10.8,10.5
132,2,135,12.9,11.7,10.8
132,2,136,13.3,11.1,10.3
132,2,137,13.2,10.9,10
132,2,138,13.7,11.3,10.6
132,2,139,12.5,11.5,10.9
132,2,140,11.8,11,10.5
132,2,141,12.8,11.5,11.1
132,2,142,11.9,13.6,11.6
132,2,143,13.3,9.9,12.3
132,2,144,11.9,12.2,10.6
132,2,145,10.1,10.4,7.9
132,2,146,14.5,10.7,10.2
132,2,147,10.1,8.2,11.3
132,2,148,14.2,11.8,10.2
132,2,149,11.8,11.1,10.7
132,2,150,11.9,10.9,10.2
132,2,151,11.1,10.3,15.1
132,2,152,4,10,2.9
132,2,153,11.5,10.5,9.8
132,2,154,11.2,10.3,10.2
132,2,155,10.5,9.9,9.2
132,2,156,12.4,8,10.6
132,2,157,12.9,10.5,9
132,2,158,11.6,10.9,10.7
132,2,159,11.1,10.3,10
132,2,160,10.5,10.1,10.5
132,2,161,7.5,9.6,8.1
132,2,162,12.4,9.5,8.9
132,2,163,13.5,8.1,8.8
132,2,164,10.9,9.9,9.2
132,2,165,10.1,10.7,9.3
132,2,166,15.1,9.7,9.1
132,2,167,10.3,4.9,13
132,2,168,9.9,7.3,13
132,2,169,10,8.9,9
132,2,170,10.9,10.3,6.7
132,2,171,12,8.3,8.3
132,2,172,5.9,9.6,9.1
132,2,173,9.5,6.7,10.9
132,2,174,11.1,9.6,10.1
132,2,175,10.1,9.2,9.1
132,2,176,9.4,10.1,8.4
132,2,177,1.7,8.1,8.7
132,2,178,8.8,4.7,8.1
132,2,179,10.6,8.1,7.3
132,2,180,9.2,6.9,7.6
132,2,181,9.1,8.5,9.7
132,2,182,12.1,5.8,6.9
132,2,183,11.4,3.3,12.6
132,2,184,8.1,6.5,8.5
132,2,185,8.4,7.4,7.7
132,2,186,9.4,8.3,8.6
132,2,187,3.7,12.6,7.7
132,2,188,9.4,7.8,7.6
132,2,189,8.5,8.6,7.8
132,2,190,9.7,6.7,7.1
132,2,191,9.8,10,7.5
132,2,192,9.7,8.1,7.5
132,2,193,8.3,8,8.6
132,2,194,10,6.3,6.3
132,2,195,8.2,7.7,6.8
132,2,196,8.3,7.3,10.9
132,2,197,8.4,11.9,7.9
132,2,198,8.2,8.4,6.5
132,2,199,7.7,6.5,6.4
132,2,200,8,8,8.2
132,2,201,8,7.4,6.7
132,2,202,14.6,6.7,7.5
132,2,203,8.6,7.1,6.8
132,2,204,9.3,8,6.9
132,2,205,10.7,10.8,7
132,2,206,8.1,3,6.5
132,2,207,9.3,6.9,5.9
132,2,208,11.5,6.8,6.7
132,2,209,8.3,7.2,6.6
132,2,210,11.9,7.8,9.7
132,2,211,6.2,7.4,6.4
132,2,212,7.6,14.1,7
132,2,213,9,11.3,6.9
132,2,214,11.5,6.8,6.3
132,2,215,10.6,6.7,6.4
132,2,216,7.8,7.6,6.4
132,2,217,8.6,8,8.4
132,2,218,13.1,7.8,6.7
132,2,219,8.3,8.3,7
132,2,220,8.3,6.8,6
132,2,221,8.1,9,7.8
132,2,222,7.2,5.6,6
132,2,223,7,6.2,6.7
132,2,224,7.7,6.8,7.2
132,2,225,8.1,6.4,9.8
132,2,226,8.1,5.8,6.8
132,2,227,9.2,6,6.5
132,2,228,6.4,10.7,5.7
132,2,229,7.8,6.4,5.9
132,2,230,6.7,3.1,7.2
132,2,231,6.1,7.2,5.4
132,2,232,6.9,7,5.5
132,2,233,6.3,4.9,5.4
132,2,234,6,6.7,4.8
132,2,235,5.8,5.7,5.3
132,2,236,6.1,7.5,4.9
132,2,237,4.2,4.8,4.9
132,2,238,5.8,5,8.2
132,2,239,5.8,5.5,4.5
132,2,240,12.8,13.4,5.6
132,2,241,6.6,5.1,5.1
132,2,242,6,6.1,5
132,2,243,6.3,5.5,5.8
132,2,244,3.5,7.7,4.6
132,2,245,6.7,4.6,4.7
132,2,246,5.1,5,6.5
132,2,247,10.5,5.2,6.8
132,2,248,5.6,2.2,3.3
132,2,249,5.6,9.4,5.2
132,2,250,5,5.5,4
132,2,251,16.7,5.3,3.2
132,2,252,5.2,3.8,4
132,2,253,5,5.9,9.3
132,2,254,12.7,6,3.8
132,2,255,4.8,5.2,4
132,2,256,5.6,4,4
132,2,257,4.7,4,6.7
132,2,258,7.8,3.9,3.3
132,2,259,5.2,11.7,3.7
132,2,260,5,4,3.6
132,2,261,4.9,8,5.1
132,2,262,5.1,5.8,1.2
132,2,263,5,3.4,3.6
132,2,264,4.3,3.2,3.9
132,2,265,4.3,10.1,9.7
132,2,266,4.9,3.6,9.7
132,2,267,4,2.8,3.2
132,2,268,4.4,8.2,3.1
132,2,269,3.8,3.5,2.5
132,2,270,4.2,3.1,2.4
132,2,271,4.4,3,3.1
132,2,272,8.9,1.8,2.7
132,2,273,3.5,2.9,0.9
132,2,274,3.7,2.3,3.1
132,2,275,3.7,3,2.1
132,2,276,4.3,12.4,8.7
132,2,277,3.9,2.7,3.5
132,2,278,2.8,3,1.6
132,2,279,15.4,2.8,2.5
132,2,280,3.6,2.7,2.5
132,2,281,8.3,4.4,2
132,2,282,3.4,2.9,7.7
132,2,283,3.1,2.7,2.6
132,2,284,3,2.8,2.2
132,2,285,11.3,2.2,2.5
132,2,286,8,2.6,2.4
132,2,287,3.1,3.6,2.2
132,2,288,2.9,2.2,8.2
132,2,289,2.9,2.4,1.4
132,2,290,2.9,2,2
132,2,291,1.5,2,7.2
132,2,292,3,2.4,1.6
132,2,293,3.3,2.4,3.5
132,2,294,8.7,2.5,2.8
132,2,295,2.1,2,6.5
132,2,296,3.5,9.9,1.9
132,2,297,2.8,2.1,1.6
132,2,298,2.6,2.2,2
132,2,299,2.1,1.9,2.3
132,2,300,2.4,1.5,2.3
133,3,1,,3.7,3.4
133,3,2,8,3,2.8
133,3,3,7.6,4.9,7.4
133,3,4,9.9,,11.6
133,3,5,9.6,10.7,8.8
133,3,6,10.3,10.4,9.7
133,3,7,11.6,10.1,9.5
133,3,8,12.3,10.8,10.6
133,3,9,12.7,11.3,11.5
133,3,10,11.2,15.3,14.9
133,3,11,16.7,10.9,11.1
133,3,12,12.4,11.8,11.1
133,3,13,14.1,12.3,13.8
133,3,14,10.7,12.2,14
133,3,15,14.5,11.8,12.2
133,3,16,14.5,13.3,13.6
133,3,17,14.3,13,13.3
133,3,18,15,14.8,14.8
133,3,19,14.7,11.7,13.9
133,3,20,15.8,13.9,14
133,3,21,14.1,14.8,12.8
133,3,22,14.1,14.2,14.3
133,3,23,14.2,14.9,13.8
133,3,24,15.4,14.1,14.6
133,3,25,16.1,14.1,13.8
133,3,26,14.9,15.3,12
133,3,27,15.2,15.3,13.7
133,3,28,15,14.2,13.6
133,3,29,11.8,14.9,14.3
133,3,30,16.5,16.4,14.7
133,3,31,19.6,16,14.9
133,3,32,16.5,10.6,14.2
133,3,33,14.7,14.1,15.5
133,3,34,13.1,15.6,15.4
133,3,35,14.8,15.9,14.5
133,3,36,17.6,19.2,14.4
133,3,37,18,17.1,14
133,3,38,17,16,15.3
133,3,39,19,16.9,15.7
133,3,40,17.7,17.3,15.4
133,3,41,16.2,14.8,14.7
133,3,42,16.4,17.4,15.2
133,3,43,17.5,16.6,15.8
133,3,44,18.3,17.5,15.2
133,3,45,18.7,16.3,16.9
133,3,46,17.1,16.4,15.2
133,3,47,18.5,15.7,16.9
133,3,48,12.3,15.9,16.9
133,3,49,15.8,17.1,15.5
133,3,50,16.7,12.4,15.7
133,3,51,17.8,16.6,15.9
133,3,52,17.5,17.3,16.5
133,3,53,18.1,17.7,16.7
133,3,54,16.4,17.5,14.4
133,3,55,15.3,18.3,17.3
133,3,56,10.1,16.8,16.1
133,3,57,17.8,16.7,13.6
133,3,58,18.3,16.9,15.6
133,3,59,16.4,9.5,15
133,3,60,21.4,15.4,16
133,3,61,18.6,15.5,16.1
133,3,62,17.5,15.4,13.7
133,3,63,18.1,17.1,15.2
133,3,64,17.8,14.4,15.5
133,3,65,17.3,15.6,13.5
133,3,66,17.6,17.3,13.8
133,3,67,17.6,15.7,15.3
133,3,68,18.1,15.8,14.2
133,3,69,16.5,14.5,14.3
133,3,70,16.9,15.9,15.5
133,3,71,17.3,14.2,15.8
133,3,72,15.8,14,15.8
133,3,73,17.6,15,15
133,3,74,19.5,15.8,14.3
133,3,75,16.9,16.4,16.3
133,3,76,18.7,19.6,14.2
133,3,77,21.6,14.3,15.9
133,3,78,16,17,12.9
133,3,79,15.4,16.9,14.6
133,3,80,16.5,16.9,14.7
133,3,81,15.6,16.1,14.4
133,3,82,15.7,16.3,14.6
133,3,83,16.5,17.7,13.8
133,3,84,16.4,16.5,14.1
133,3,85,16.4,15.7,13.7
133,3,86,19.6,15.9,15.1
133,3,87,16,,13.6
133,3,88,16.5,15.5,11.4
133,3,89,15.6,15.9,16.2
133,3,90,17.2,15.7,15.2
133,3,91,17.2,14.6,13.8
133,3,92,13.9,10,14.9
133,3,93,15.7,15.5,12.9
133,3,94,16.5,14.9,14.6
133,3,95,16.6,15,13.5
133,3,96,11.7,12.2,13.4
133,3,97,17.2,13.9,13.2
133,3,98,12.3,15.4,14.1
133,3,99,14.7,14.9,14.9
133,3,100,14.8,14.8,13.8
133,3,101,15.3,15.1,14.3
133,3,102,15.4,15,13.9
133,3,103,14.8,14.2,13.8
133,3,104,15.1,14.3,12.8
133,3,105,14.9,11.7,14.1
133,3,106,16,11.6,13.7
133,3,107,15.6,14,13.8
133,3,108,15.8,12.5,12.4
133,3,109,11.5,13.9,13.6
133,3,110,14.4,15.2,12.1
133,3,111,16.4,16,9.2
133,3,112,14.8,15.9,9.2
133,3,113,16.9,13.4,13.2
133,3,114,15.5,14.4,13.2
133,3,115,9.3,12.8,14.3
133,3,116,16.2,14.4,14.3
133,3,117,15.1,15.4,14.4
133,3,118,15.7,7.8,13.4
133,3,119,17.2,19.8,13.2
133,3,120,13,12.2,13.4
133,3,121,13,16.1,12.8
133,3,122,15.2,15.1,10.8
133,3,123,14.7,15,13.7
133,3,124,14.8,14.4,14
133,3,125,15,13.7,13.7
133,3,126,15.2,14.8,13.9
133,3,127,15.4,14.7,15.3
133,3,128,15.5,13,11.6
133,3,129,15.1,14.7,13.9
133,3,130,15.4,13.1,13.2
133,3,131,15.2,14.3,15.4
133,3,132,14.7,17.7,14.3
133,3,133,11,15,13.9
133,3,134,14.8,13.2,13.5
133,3,135,14.5,14.3,13.9
133,3,136,14.9,12.9,13.8
133,3,137,13.9,13.6,13.4
133,3,138,13.9,13.5,13.1
133,3,139,13.5,14.4,13.9
133,3,140,14.6,13.7,14.5
133,3,141,13.8,8.4,11.8
133,3,142,14.3,14.1,14.2
133,3,143,14,13.1,13.3
133,3,144,14.9,12.7,14.3
133,3,145,9.3,14.2,14.2
133,3,146,8.2,11.7,13.2
133,3,147,13.7,14.5,13.2
133,3,148,12.6,13.6,14.1
133,3,149,14.6,12.9,13.7
133,3,150,13.6,13.7,15
133,3,151,12.4,12.2,13.1
133,3,152,13,12.7,13.8
133,3,153,15.6,13,14
133,3,154,14.7,15.3,14.8
133,3,155,14.2,14.4,8.3
133,3,156,14.7,13.8,10.9
133,3,157,14.8,12.6,13
133,3,158,14.5,13.9,14.6
133,3,159,13.6,13.3,14.5
133,3,160,17.5,13.7,13.3
133,3,161,13.9,14.3,14
133,3,162,7.5,14.3,13.5
133,3,163,13.6,15.2,12.6
133,3,164,15.1,13.9,12.1
133,3,165,14.5,13.3,13.8
133,3,166,11.6,14.5,13.8
133,3,167,14.5,13.9,13.6
133,3,168,12.2,13.3,13.9
133,3,169,16.1,14.5,13.2
133,3,170,14.7,13.7,13.4
133,3,171,13.8,12.8,11.4
133,3,172,14.7,13.3,13.7
133,3,173,13.1,11,13.7
133,3,174,13.6,13.9,13.7
133,3,175,13.5,12.5,12.8
133,3,176,13.9,10.6,13.5
133,3,177,13.5,13.7,13.4
133,3,178,12.8,13.7,13.3
133,3,179,12.4,13.9,12.8
133,3,180,13.6,11.9,11.7
133,3,181,4.1,15.2,11.1
133,3,182,15.7,11.8,13
133,3,183,10.1,14.2,13.9
133,3,184,12.7,14.5,
133,3,185,28.3,12.8,12
133,3,186,12.8,12,13.9
133,3,187,12.6,13.2,12.8
133,3,188,12.9,12.7,13.9
133,3,189,14.1,12.1,12.9
133,3,190,12.6,13.2,13.8
133,3,191,12.9,11.9,13.6
133,3,192,12.3,10.8,12.2
133,3,193,13.8,12.7,12.7
133,3,194,13.2,13.5,13.7
133,3,195,15.1,12.5,13.4
133,3,196,13.3,12.8,14.6
133,3,197,11.4,,14.4
133,3,198,1.2,9.9,13.3
133,3,199,12.1,12.5,12.8
133,3,200,13.2,13.4,13.5
133,3,201,13.7,14.4,11.1
133,3,202,8.5,12.4,13.8
133,3,203,10.8,12.5,12.2
133,3,204,13.6,11.5,12.9
133,3,205,13,13.1,13.5
133,3,206,13.4,12.6,13.1
133,3,207,12.7,8.3,12.3
133,3,208,13.4,12.8,4.5
133,3,209,14,11.8,13.2
133,3,210,11.9,12.2,13.4
133,3,211,12.7,11.7,12.8
133,3,212,13,16,12.8
133,3,213,31.8,,
133,3,219,,12.6,
133,3,220,,,11.4
133,3,221,13,21.3,15.1
133,3,222,,10.5,
133,3,223,12.3,11.9,
133,3,224,12.2,11.7,12
133,3,225,12.2,10.4,12.1
133,3,226,12,13.2,12.6
133,3,227,13,11.7,12.1
133,3,228,12.4,,12.3
133,3,229,10.1,12.5,7.9
133,3,230,7.3,11,14.6
133,3,231,6.4,,9.7
133,3,232,12.5,24.6,10.9
133,3,233,12.9,,11
133,3,234,10.7,14.5,11.5
133,3,235,12.5,11.4,
133,3,236,8.7,9.4,8.9
133,3,237,8,3.6,10.9
133,3,238,10.6,13.6,12.6
133,3,239,10.4,,9.5
133,3,240,9.7,10.6,12.6
133,3,241,8.2,10.6,10.4
133,3,242,11.1,11.5,10.8
133,3,243,10.7,10.8,10.2
133,3,244,10.6,11.2,10.2
133,3,245,10.7,,11.4
133,3,246,10.8,9,11.1
133,3,247,13.6,11.4,11
133,3,248,3.8,8.8,10.5
133,3,249,12.7,10.6,10.9
133,3,250,11.5,9.8,10.3
133,3,251,12.4,11.8,11.2
133,3,252,11.8,11.8,10.7
133,3,253,10.6,8.9,10.6
133,3,254,5.8,10.7,10.4
133,3,255,10.9,10.5,10.2
133,3,256,11.5,10.3,10.2
133,3,257,10.6,10.3,10.5
133,3,258,11.4,10.9,11
133,3,259,14.5,6.9,6.4
133,3,260,10.2,2.5,11.4
133,3,261,9.9,2.7,
133,3,262,9.7,13,10.1
133,3,263,12.3,7.9,11.6
133,3,264,9.1,5.3,10
133,3,265,9.3,8.7,9.1
133,3,266,9.2,1.4,7.6
133,3,267,8.1,8.2,0.9
133,3,268,8.2,8.1,8.1
133,3,269,4.4,9.5,
133,3,270,16.2,7.8,10.1
133,3,271,9.9,10,8
133,3,272,9.7,,8.9
133,3,273,9.6,8.9,9.5
133,3,274,10.1,2.5,9.5
133,3,275,9.4,9.3,9.3
133,3,276,9.6,9.4,6.2
133,3,277,10.1,6.5,8.9
133,3,278,8.9,8.3,6.5
133,3,279,,,8.4
133,3,280,8.8,8.2,8
133,3,281,8.6,7.8,8.2
133,3,282,16.3,7.8,8.4
133,3,283,8.1,5.9,8.2
133,3,284,8.4,7.8,8.4
133,3,285,6.9,6.9,6.7
133,3,286,7.7,8.1,6.6
133,3,287,8.7,,7.2
133,3,288,5.1,,8.9
133,3,289,8.9,8.1,7.6
133,3,290,8.1,5.4,8.1
133,3,291,9.5,8,7.2
133,3,292,8.2,8.5,7.4
133,3,293,9.1,7.2,7.3
133,3,294,8.1,7.9,7.2
133,3,295,5.8,7.9,7.6
133,3,296,8.4,8.6,7.5
133,3,297,8.7,6.7,6.5
133,3,298,,7.6,6.8
133,3,299,7.5,7.3,7
133,3,300,7.6,7.3,6.9
133,3,301,7.9,7.5,6.9
133,3,302,8.1,7.8,2.7
133,3,303,,7.1,7.3
133,3,304,7.2,7.6,5.9
133,3,305,8.4,6.6,7.5
134,2,1,14.4,9.7,13.1
134,2,2,15.6,,19.2
134,2,3,10.6,12.9,9.1
134,2,4,15.7,10,13.3
134,2,5,10.8,14.1,10.1
134,2,6,16.9,11.9,11.6
134,2,7,16.7,12.5,9.5
134,2,8,11.6,9.4,8
134,2,9,10.7,14.5,11.5
134,2,10,14.4,11.9,6.8
134,2,11,14.8,14.8,13.7
134,2,12,15,12.7,12.2
134,2,13,13.4,12.5,13.3
134,2,14,15.2,14.6,10
134,2,15,10.1,15.7,5.1
134,2,16,9,12.7,14.9
134,2,17,16.8,16.5,15.2
134,2,18,16.9,15.8,15.8
134,2,19,18.5,14.4,11.2
134,2,20,12.3,14.1,16.4
134,2,21,17.6,12.7,9.9
134,2,22,17.7,14.9,16.4
134,2,23,19.9,11.8,18.7
134,2,24,16.9,18,18.5
134,2,25,12.5,18.1,17
134,2,26,14.3,17.3,17.1
134,2,27,17,17.7,17.3
134,2,28,23.8,17.1,16.2
134,2,29,19.9,13.4,13.4
134,2,30,20.7,17.5,18.2
134,2,31,19.5,18.8,18.9
134,2,32,20.4,17.2,17.6
134,2,33,18.4,17.9,17.6
134,2,34,19,13.4,16.5
134,2,35,21,11.4,18
134,2,36,19.6,19.4,16.6
134,2,37,16.2,18.1,17.6
134,2,38,19.4,18.8,18.1
134,2,39,20.4,20.3,15.5
134,2,40,20.3,16.1,6.6
134,2,41,20.4,19.9,17.6
134,2,42,15.8,16.6,8.8
134,2,43,20.5,18.1,6.7
134,2,44,20.2,16,17.6
134,2,45,20.3,18.8,14.1
134,2,46,22,18.8,15.8
134,2,47,21.3,17.8,15.9
134,2,48,20.1,18.6,18.2
134,2,49,19,21.5,14.1
134,2,50,23.4,19.8,18.2
134,2,51,20.2,19.7,12.5
134,2,52,22.9,19.3,19.4
134,2,53,20.5,19.2,18.5
134,2,54,24,18.8,13.3
134,2,55,21.8,16.9,9.6
134,2,56,20.5,20.2,19.2
134,2,57,19.1,15.8,5.2
134,2,58,18.8,16,18.2
134,2,59,19.4,17.5,16.9
