ID,Parity,DIM,milk
123,3,90,48.5
123,3,91,54.5
123,3,92,57.1
123,3,93,53.2
123,3,94,49.6
123,3,95,48.5
123,3,96,51.7
123,3,97,34.2
123,3,98,54.8
123,3,99,46.5
123,3,100,38.8
123,3,101,45.1
123,3,102,40.2
123,3,103,46
123,3,104,68
123,3,105,45.2
123,3,106,48.8
123,3,107,47.4
123,3,108,45.9
123,3,109,49.3
123,3,110,50.6
123,3,111,52.1
123,3,112,48.5
123,3,113,38.4
123,3,114,42.7
123,3,115,39.4
123,3,116,52.8
123,3,117,15.3
123,3,118,14
123,3,119,43.5
123,3,120,8.4
123,3,121,39.3
123,3,122,36.1
123,3,123,41.5
123,3,124,14.4
123,3,125,81.8
123,3,126,16.4
123,3,127,28.3
123,3,128,41.9
123,3,129,44.1
123,3,130,36.9
123,3,131,67.9
123,3,132,26.5
123,3,133,44.8
123,3,134,44.1
123,3,135,40.9
123,3,136,42.6
123,3,137,26.1
123,3,138,42.3
123,3,139,44.4
123,3,140,35.4
123,3,141,35.9
123,3,142,38.1
123,3,143,25.9
123,3,144,39.7
123,3,145,48.6
123,3,146,36.4
123,3,147,38.1
123,3,148,34.7
123,3,149,28.5
123,3,150,38.2
123,3,151,41.2
123,3,152,21.7
123,3,153,30.9
123,3,154,41.7
123,3,155,39.8
123,3,156,42.5
123,3,157,36.3
123,3,158,43.4
123,3,159,40.5
123,3,160,28.9
123,3,161,43.7
123,3,162,41.9
123,3,163,39
123,3,164,44.2
123,3,165,25.6
123,3,166,40.2
123,3,167,35
123,3,168,33.5
123,3,169,38.7
123,3,170,42.9
123,3,171,38.5
123,3,172,40.6
123,3,173,38.2
123,3,174,40.9
123,3,175,33.3
123,3,176,25.7
123,3,177,40.7
123,3,178,42.4
123,3,179,31.7
123,3,180,43.6
123,3,181,38.7
123,3,182,37.4
123,3,183,5.6
123,3,184,34.5
123,3,185,43
123,3,186,42.6
123,3,187,39
123,3,188,38.3
123,3,189,39.1
123,3,190,36.6
123,3,191,39.5
123,3,192,15.2
123,3,193,40.5
123,3,194,29.2
123,3,195,24.5
123,3,196,41.9
123,3,197,38
123,3,198,31.2
123,3,199,42
123,3,200,24.2
123,3,201,23.5
123,3,202,24.9
123,3,203,39.6
123,3,204,32.2
123,3,205,47.9
123,3,206,49.6
123,3,207,26.1
123,3,208,36.1
123,3,209,38.6
123,3,210,35.8
123,3,211,35.6
123,3,213,39.6
123,3,214,36.5
123,3,215,34.4
123,3,216,42.8
123,3,217,36.5
123,3,218,39.3
123,3,219,38.7
123,3,220,40.9
123,3,221,34.6
123,3,222,27
123,3,223,28
123,3,224,38.4
123,3,225,38.7
123,3,226,43.6
123,3,227,34
123,3,228,37.7
123,3,230,37.6
123,3,231,32.9
123,3,232,38.9
123,3,233,39.2
123,3,234,34.4
123,3,235,30.7
123,3,236,35.9
123,3,237,34.8
123,3,238,25.4
123,3,239,11.2
123,3,240,23.2
123,3,241,24.3
123,3,242,35.8
123,3,243,9.4
123,3,244,30.9
123,3,245,9.9
123,3,246,25.4
123,3,247,33.6
123,3,248,29.3
123,3,249,23.8
123,3,250,34.1
123,3,251,31
123,3,252,23.2
123,3,253,35.8
123,3,254,32.3
123,3,255,23.1
123,3,256,17.4
123,3,257,19.4
123,3,258,33.5
123,3,259,29.5
123,3,260,23.1
123,3,261,36.8
123,3,262,38.3
123,3,263,29.6
123,3,264,34.8
123,3,265,30.9
123,3,266,22.3
123,3,267,32.4
123,3,268,31.5
123,3,269,21
123,3,270,29.5
123,3,271,21.3
123,3,272,31.5
123,3,273,32.8
123,3,274,19.5
123,3,275,30
123,3,276,32.1
123,3,277,35.5
123,3,278,28.7
123,3,279,30
123,3,280,31.2
123,3,281,31.4
123,3,282,29.3
123,3,283,31
123,3,284,31.5
123,3,285,30.1
123,3,286,30.2
123,3,287,30.6
123,3,288,29.3
123,3,289,29.6
123,3,291,30.5
123,3,292,30.5
123,3,293,28.9
123,3,294,23.6
123,3,295,27.3
123,3,296,29.3
123,3,297,25.6
123,3,298,25.8
123,3,299,27.6
123,3,300,26.5
123,3,301,26.4
123,3,302,17.4
123,3,303,26
123,3,304,24.4
123,3,305,26.1
124,2,1,25.1
124,2,2,39.1
124,2,3,32.3
124,2,4,28.2
124,2,5,35.3
124,2,6,26.9
124,2,7,33.6
124,2,8,37.1
124,2,9,33.4
124,2,10,36.6
124,2,11,44
124,2,12,39.3
124,2,13,38.8
124,2,14,36.3
124,2,15,45
124,2,16,42.2
124,2,17,42.1
124,2,18,41.5
124,2,19,37.5
124,2,20,38.9
124,2,21,40.9
124,2,22,41.2
124,2,23,37
124,2,24,40.9
124,2,25,41.3
124,2,26,42.7
124,2,27,46.4
124,2,28,50.3
124,2,29,35.8
124,2,30,45.4
124,2,31,43.2
124,2,32,38.8
124,2,33,43.6
124,2,34,39.6
124,2,35,43.1
124,2,36,49.8
124,2,37,42.1
124,2,38,40.6
124,2,39,42.8
124,2,40,42
124,2,41,43
124,2,42,43.4
124,2,43,44.3
124,2,44,47.9
124,2,45,39.4
124,2,46,50.3
124,2,47,37.6
124,2,48,37.9
124,2,49,46.6
124,2,50,48
124,2,51,40.9
124,2,52,45.2
124,2,53,48.4
124,2,54,46
124,2,55,51.8
124,2,56,52.2
124,2,57,42.4
124,2,58,71.4
124,2,59,43.2
124,2,60,48.1
124,2,61,45.4
124,2,62,45.2
124,2,63,35.7
124,2,64,39
124,2,65,34.8
124,2,66,44.7
124,2,67,42.5
124,2,68,39.7
124,2,69,38.2
124,2,70,43.6
124,2,71,40.9
124,2,72,38.6
124,2,73,41.9
124,2,74,35.9
124,2,75,38.2
124,2,76,51.4
124,2,77,53.3
124,2,78,47.3
124,2,79,44.5
124,2,80,44.6
124,2,81,59.5
124,2,82,52.8
124,2,83,40.2
124,2,84,50.1
124,2,85,45.5
124,2,86,42.2
124,2,87,45.2
124,2,88,49.9
124,2,89,52.6
124,2,90,54.3
124,2,91,53.6
124,2,92,39.8
124,2,93,53.6
124,2,94,51.9
124,2,95,46.6
124,2,96,61.1
124,2,97,51
124,2,98,50.8
124,2,99,51.8
124,2,100,39.7
124,2,101,54.1
124,2,102,40.6
124,2,103,53.9
124,2,104,43.3
124,2,105,47.2
124,2,106,39.6
124,2,107,58.6
124,2,108,44.5
124,2,109,58.4
124,2,110,51.8
124,2,111,50.2
124,2,112,42.6
124,2,113,54.6
124,2,114,32.8
124,2,115,47.9
124,2,116,44.3
124,2,117,52
124,2,118,46.2
124,2,119,48.6
124,2,120,47
124,2,121,31.2
124,2,122,44.2
124,2,123,50.2
124,2,124,47.2
124,2,125,43.6
124,2,126,47.9
124,2,127,53.7
124,2,128,40.3
124,2,129,45.5
124,2,130,48.4
124,2,131,46.6
124,2,132,47.6
124,2,133,38.2
124,2,134,49.2
124,2,135,46
124,2,136,44.1
124,2,137,44.7
124,2,138,46.9
124,2,139,41.4
124,2,140,47.8
124,2,141,79.4
124,2,142,50.5
124,2,143,44.8
124,2,144,43
124,2,145,37.1
124,2,146,45.7
124,2,147,41.5
124,2,148,46.7
124,2,149,47
124,2,150,44.7
124,2,151,46.3
124,2,152,53.8
124,2,153,45.1
124,2,154,46.4
124,2,155,50.9
124,2,156,47.9
124,2,157,38.1
124,2,158,43.3
124,2,159,53.2
124,2,160,46
124,2,161,34.2
124,2,162,49.4
124,2,163,42.5
124,2,164,38.5
124,2,165,45.2
124,2,166,42.6
124,2,167,31
124,2,168,42.3
124,2,169,46.1
124,2,170,41.1
124,2,171,36.7
124,2,172,39.6
124,2,173,37.2
124,2,174,44.8
124,2,175,38
124,2,176,38.7
124,2,177,43.3
124,2,178,31.6
124,2,179,35.7
124,2,180,42.6
124,2,181,42.8
124,2,182,36.3
124,2,183,43.2
124,2,184,38.3
124,2,185,40.8
124,2,186,27.9
124,2,187,44.9
124,2,188,43
124,2,189,31.6
124,2,190,36.7
124,2,191,31.6
124,2,192,24.6
124,2,193,21.4
124,2,194,25.6
124,2,195,25.2
124,2,196,23.9
124,2,197,20.8
124,2,198,23.9
124,2,199,25.8
124,2,200,23.8
124,2,201,24.2
124,2,202,23.9
124,2,203,29.7
124,2,204,26.3
124,2,205,28.7
124,2,206,27
124,2,207,32.9
124,2,208,40.9
124,2,209,33.1
124,2,210,36.6
124,2,211,33.5
124,2,212,36.2
124,2,213,37.4
124,2,214,36.9
124,2,215,34.1
124,2,216,33.9
124,2,217,29.6
124,2,218,36.3
124,2,219,33.3
124,2,220,35.9
124,2,221,38.4
124,2,222,41.2
124,2,223,31.6
124,2,224,39.8
124,2,225,63.4
124,2,226,38.3
124,2,227,34.3
124,2,228,42.3
124,2,229,40
124,2,230,37.8
124,2,231,38.6
124,2,232,41.4
124,2,233,30.7
124,2,234,34.1
124,2,235,39
124,2,236,27.7
124,2,237,32.7
124,2,238,30.5
124,2,239,41.3
124,2,240,14.6
124,2,241,36.5
124,2,242,34.4
124,2,243,32.8
124,2,244,29.3
124,2,245,36.1
124,2,246,30.8
124,2,247,30.6
124,2,248,32.8
124,2,249,37.9
124,2,250,31.7
124,2,251,29.7
124,2,252,23.4
124,2,253,36.8
124,2,254,32.7
124,2,255,34.1
124,2,256,31.9
124,2,257,35.8
124,2,258,31.6
124,2,259,32.7
124,2,260,35.4
124,2,261,34.6
124,2,262,53
124,2,263,33
124,2,264,40.3
124,2,265,29.4
124,2,266,32.9
124,2,267,25.3
124,2,268,21.2
124,2,269,45.3
124,2,270,31.8
124,2,271,27.5
124,2,272,32.7
124,2,273,30.8
124,2,274,32.3
124,2,275,32.3
124,2,276,35.6
124,2,277,32.3
124,2,278,31.8
124,2,279,30.3
124,2,280,31.8
124,2,281,25.9
124,2,282,31.3
124,2,283,34.2
124,2,284,30.4
124,2,285,31.9
124,2,286,38
124,2,287,31.8
124,2,288,38.3
124,2,289,30.7
124,2,290,35.6
124,2,291,22.5
124,2,292,30.2
124,2,293,32.1
124,2,294,25.8
124,2,295,30.4
124,2,296,27.8
124,2,297,26.2
124,2,303,12.8
124,2,304,11.9
124,2,305,34.1
125,1,1,14.5
125,1,2,17.4
125,1,3,14.3
125,1,4,14.9
125,1,5,17.9
125,1,6,11.1
125,1,7,28
125,1,8,28
125,1,9,29.8
125,1,10,25.2
125,1,11,26.1
125,1,12,27.1
125,1,13,29.7
125,1,14,31.7
125,1,15,25.7
125,1,16,25.4
125,1,17,14.5
125,1,18,27.1
125,1,19,25.6
125,1,20,24.5
125,1,21,25.1
125,1,22,26.5
125,1,23,27.2
125,1,24,27.7
125,1,25,29.1
125,1,26,28.9
125,1,27,31.3
125,1,30,29.7
125,1,31,29.1
125,1,32,29.8
125,1,33,28.7
125,1,34,30.3
125,1,35,27.8
125,1,36,33.6
125,1,37,31.9
125,1,38,28.6
125,1,39,30
125,1,40,26.8
125,1,41,29
125,1,42,33.2
125,1,43,29.3
125,1,44,29.1
125,1,45,27.3
125,1,46,30.5
125,1,47,31.9
125,1,48,31.6
125,1,49,30.9
125,1,50,30.6
125,1,51,32.2
125,1,52,31.3
125,1,53,29.1
125,1,54,27.9
125,1,55,31.6
125,1,56,31.6
125,1,57,33.5
125,1,58,32.2
125,1,59,32
125,1,60,31.6
125,1,61,32.9
125,1,62,30.6
125,1,63,34.2
125,1,64,32.7
125,1,65,32.4
125,1,66,34.8
125,1,67,29.2
125,1,68,34.5
125,1,69,32.1
125,1,70,31.7
125,1,71,32.7
125,1,72,29.8
125,1,73,42.7
125,1,74,32.6
125,1,75,31.5
125,1,76,31.4
125,1,77,30.6
125,1,78,33.3
125,1,80,30.4
125,1,81,32.1
125,1,82,32.4
125,1,83,32.2
125,1,84,30.9
125,1,85,30.4
125,1,86,29
125,1,87,29.3
125,1,88,29.9
125,1,89,28.3
125,1,90,32.3
125,1,91,30.9
125,1,92,26.5
125,1,93,28.5
125,1,94,31.1
125,1,95,30.8
125,1,96,31.9
125,1,97,33
125,1,98,31.5
125,1,99,31.2
125,1,100,30.2
125,1,101,32.1
125,1,102,29.7
125,1,103,31.2
125,1,104,30.7
125,1,105,31.9
125,1,106,31.9
125,1,107,30.2
125,1,108,30.9
125,1,109,27.5
125,1,110,29.7
125,1,111,28.7
125,1,112,30.3
125,1,113,31
125,1,114,30.8
125,1,115,28.8
125,1,116,30.9
125,1,117,31.4
125,1,118,30.9
125,1,119,29.6
125,1,120,28.6
125,1,121,28.7
125,1,122,30.1
125,1,123,30.4
125,1,124,30.2
125,1,125,29.7
125,1,126,29.9
125,1,127,29.6
125,1,128,30.2
125,1,129,29.3
125,1,130,29
125,1,131,27.4
125,1,132,29.4
125,1,133,29.5
125,1,134,29.2
125,1,135,29.1
125,1,136,29.3
125,1,137,30.6
125,1,138,27.6
125,1,139,29
125,1,140,28.5
125,1,141,28.1
125,1,142,28.9
125,1,143,28.6
125,1,144,30.3
125,1,145,29.7
125,1,146,29.2
125,1,147,27.3
125,1,148,27.8
125,1,149,29.8
125,1,150,27.8
125,1,151,27.3
125,1,152,32.9
125,1,153,30
125,1,154,29.8
125,1,155,27
125,1,156,29.9
125,1,157,27.5
125,1,158,28.4
125,1,159,7.8
125,1,160,29.7
125,1,161,29.1
125,1,162,27.6
125,1,163,26.9
125,1,164,28.5
125,1,165,29.4
125,1,166,29
125,1,167,29.3
125,1,168,29.4
125,1,169,29.3
125,1,170,29.2
125,1,171,29.8
125,1,172,29.8
125,1,173,31.4
125,1,174,29.8
125,1,175,28.2
125,1,176,27.1
125,1,177,26.7
125,1,178,27.8
125,1,179,30.7
125,1,180,29.1
125,1,181,29.7
125,1,182,28.6
125,1,183,29.3
125,1,184,26.4
125,1,185,29.9
125,1,186,29.6
125,1,187,29.2
125,1,188,29.4
125,1,189,28.8
125,1,190,31.2
125,1,191,30.4
125,1,192,29.6
125,1,193,29.6
125,1,194,28.4
125,1,195,27
125,1,196,28.3
125,1,197,28.5
125,1,198,28.4
125,1,199,30.4
125,1,200,28.7
125,1,201,30
125,1,202,27.2
125,1,203,26.5
125,1,204,29.7
125,1,205,25.3
125,1,206,26.6
125,1,207,26.5
125,1,208,28.6
125,1,209,25.3
125,1,210,28.7
125,1,211,28.2
125,1,212,29.1
125,1,213,28.6
125,1,214,27.3
125,1,215,29.5
125,1,216,25.6
125,1,217,24.4
125,1,218,28
125,1,219,28.2
125,1,220,27.6
125,1,221,27.2
125,1,222,28.7
125,1,223,27.5
125,1,224,28.8
125,1,225,9.3
125,1,226,28.5
125,1,228,27.2
125,1,229,27.2
125,1,230,27.5
125,1,231,25.5
125,1,232,27.3
125,1,233,28.5
125,1,234,27.5
125,1,235,25.3
125,1,236,29.2
125,1,237,27.9
125,1,238,25.6
125,1,239,26.9
125,1,240,24.1
125,1,241,26.4
125,1,242,26.8
125,1,243,26.2
125,1,244,27.9
125,1,245,24.6
125,1,246,26.8
125,1,247,24.8
125,1,248,27.2
125,1,249,26.8
125,1,250,25.8
125,1,252,28.9
125,1,253,28.8
125,1,254,27.9
125,1,255,28
125,1,256,29.3
125,1,257,28.7
125,1,258,27.6
125,1,259,27.2
125,1,260,28.6
125,1,261,28.5
125,1,262,28.3
125,1,263,29.8
125,1,264,30
125,1,265,29
125,1,266,30.3
125,1,267,29.2
125,1,268,25.9
125,1,269,29.7
125,1,270,27.9
125,1,271,27.9
125,1,272,10.1
125,1,273,29.3
125,1,274,27.2
125,1,275,28.4
125,1,276,29.8
125,1,277,28.2
125,1,278,27.5
125,1,279,27.7
125,1,280,28
125,1,281,28.2
125,1,282,27.1
125,1,283,24.4
125,1,284,26.3
125,1,285,25.6
125,1,286,27.2
125,1,287,28.1
125,1,288,28.2
125,1,289,28.7
125,1,290,27.1
125,1,291,27.2
125,1,292,24.9
125,1,293,25.4
125,1,294,26.2
125,1,295,23.1
125,1,296,22.6
125,1,297,26.5
125,1,298,25.2
125,1,299,27
125,1,300,25.4
125,1,301,16.5
125,1,302,25.9
125,1,303,25.9
125,1,304,25.7
125,1,305,26.2
126,1,1,8
126,1,3,15.9
126,1,4,18.7
126,1,5,22.4
126,1,6,20
126,1,7,21.4
126,1,8,20.6
126,1,9,21.6
126,1,10,25.2
126,1,11,24.7
126,1,12,21.7
126,1,14,25.8
126,1,15,26
126,1,16,8.3
126,1,17,26.8
126,1,18,27.3
126,1,19,25.8
126,1,21,28.7
126,1,22,22.9
126,1,23,10.1
126,1,24,30.4
126,1,25,26.1
126,1,26,29.8
126,1,28,27.8
126,1,29,31.4
126,1,30,29.1
126,1,31,30.9
126,1,32,30.1
126,1,33,30
126,1,34,33.5
126,1,35,28.7
126,1,36,30.4
126,1,37,29.4
126,1,38,32
126,1,39,31.1
126,1,40,30.1
126,1,41,32.6
126,1,42,28.8
126,1,43,33.5
126,1,44,32.8
126,1,45,29.5
126,1,46,33.9
126,1,47,35.1
126,1,48,32.3
126,1,49,34.8
126,1,50,33.6
126,1,51,33.4
126,1,52,30.3
126,1,53,38.2
126,1,54,39.2
126,1,55,30.1
126,1,56,36
126,1,57,34.7
126,1,58,31.9
126,1,59,26.9
126,1,60,26.3
126,1,61,34.4
126,1,62,29.6
126,1,63,24.9
126,1,64,29.8
126,1,65,34.4
126,1,66,28.2
126,1,67,29.3
126,1,68,31.9
126,1,69,30.6
126,1,70,28.1
126,1,71,11.2
126,1,72,32.2
126,1,73,29.7
126,1,74,31.7
126,1,75,29.7
126,1,76,26.3
126,1,77,35.8
126,1,78,30.9
126,1,79,30.5
126,1,80,27.9
126,1,81,35.8
126,1,82,21.1
126,1,83,31.7
126,1,84,22.9
126,1,85,32.5
126,1,86,23.9
126,1,87,31.1
126,1,88,27
126,1,89,23.1
126,1,90,26.7
126,1,91,32.5
126,1,92,28.3
126,1,93,29.9
126,1,94,29.8
126,1,95,29.3
126,1,96,28.1
126,1,97,29.1
126,1,98,30.2
126,1,99,29.8
126,1,100,27.8
126,1,101,31.7
126,1,102,28.4
126,1,103,29.2
126,1,104,31.2
126,1,105,32
126,1,106,28.5
126,1,107,30.2
126,1,108,31
126,1,109,31.5
126,1,110,26.8
126,1,111,30.8
126,1,112,30.8
126,1,113,29.5
126,1,114,28.9
126,1,115,32
126,1,116,26.3
126,1,117,28.1
126,1,118,32.5
126,1,119,26.6
126,1,120,28.2
126,1,121,8.7
126,1,122,26.3
126,1,123,27
126,1,124,27.4
126,1,125,25.5
126,1,126,20.5
126,1,127,27
126,1,128,24.7
126,1,129,28.7
126,1,130,26
126,1,131,28.6
126,1,132,26.1
126,1,133,25.5
126,1,134,28.5
126,1,135,26.6
126,1,136,27.4
126,1,137,26.1
126,1,138,29.7
126,1,139,27.7
126,1,140,29.1
126,1,141,26.3
126,1,142,19.8
126,1,143,25.7
126,1,144,28.7
126,1,145,24.8
126,1,146,27.1
126,1,147,25.3
126,1,148,24.5
126,1,149,24
126,1,150,28.2
126,1,151,24.3
126,1,152,27.8
126,1,153,26.5
126,1,154,31.5
126,1,155,27
126,1,156,24.8
126,1,157,28.9
126,1,158,13.1
126,1,159,26.5
126,1,160,30.1
126,1,161,27
126,1,162,28.8
126,1,163,26.6
126,1,164,23.2
126,1,165,20
126,1,166,28
126,1,167,21.7
126,1,168,29.9
126,1,169,25.6
126,1,170,25.8
126,1,171,26.8
126,1,172,26.5
126,1,173,27.5
126,1,174,30.2
126,1,175,26.6
126,1,176,24.8
126,1,177,27.1
126,1,178,27.9
126,1,179,26.9
126,1,180,27.4
126,1,181,27.6
126,1,182,33.8
126,1,183,27.9
126,1,184,28.9
126,1,185,25.2
126,1,186,23.3
126,1,187,29.4
126,1,188,27.5
126,1,189,24.9
126,1,190,26.2
126,1,191,25.6
126,1,192,27.7
126,1,193,26.5
126,1,194,26.3
126,1,195,27.8
126,1,196,27.8
126,1,197,26.2
126,1,198,29.1
126,1,199,27.9
126,1,200,27.1
126,1,201,27.4
126,1,202,27.1
126,1,203,27.3
126,1,204,27.3
126,1,205,28.6
126,1,206,28
126,1,207,27.6
126,1,208,22.9
126,1,209,29.2
126,1,210,26.6
126,1,211,27.3
126,1,212,27.2
126,1,213,36.6
126,1,214,28.7
126,1,215,27.2
126,1,216,26.5
126,1,217,26.5
126,1,218,28.1
126,1,219,27.2
126,1,220,26.8
126,1,221,28.2
126,1,222,28.2
126,1,223,25.3
126,1,224,26.9
126,1,225,27
126,1,226,28.8
126,1,227,27
126,1,228,29.4
126,1,229,25.5
126,1,230,28.1
126,1,231,26.7
126,1,232,28.9
126,1,233,22
126,1,234,24.9
126,1,235,26.5
126,1,236,25.3
126,1,237,23.1
126,1,238,30.5
126,1,239,27.4
126,1,240,35.8
126,1,241,28.9
126,1,242,29.4
126,1,243,24.7
126,1,244,31.3
126,1,245,25.8
126,1,246,28.4
126,1,247,22.3
126,1,248,25.4
126,1,249,24.9
126,1,250,27.6
126,1,251,24.1
126,1,252,28
126,1,253,26.5
126,1,254,25.6
126,1,255,8
126,1,256,8.8
126,1,257,12.3
126,1,258,27.4
126,1,259,26.5
126,1,260,27.6
126,1,261,27.7
126,1,262,26.4
126,1,263,26.5
126,1,264,26.1
126,1,265,29.8
126,1,266,36.8
126,1,267,24.4
126,1,268,27.4
126,1,269,28.6
126,1,270,26.5
126,1,271,34.2
126,1,272,26.2
126,1,273,29.6
126,1,274,19.2
126,1,275,27.4
126,1,276,7.4
126,1,277,11.3
126,1,278,35.5
126,1,279,36.1
126,1,280,25.7
126,1,281,28.7
126,1,282,15.5
126,1,283,27.4
126,1,284,26.8
126,1,285,8.4
126,1,286,24.2
126,1,287,7.5
126,1,288,25.9
126,1,289,23.4
126,1,290,25
126,1,291,16
126,1,292,34.7
126,1,293,30.7
126,1,294,27.2
126,1,295,24.5
126,1,296,26.8
126,1,297,10.5
126,1,299,9.4
126,1,300,25.5
126,1,301,22.4
126,1,302,8.5
126,1,303,19
126,1,304,26.5
126,1,305,7.8
127,1,1,8.9
127,1,2,13
127,1,3,15.3
127,1,4,18.9
127,1,5,21
127,1,6,21.7
127,1,7,26.5
127,1,8,27.1
127,1,9,26.5
127,1,10,29.8
127,1,11,23.8
127,1,12,21.1
127,1,14,29.6
127,1,16,27.7
127,1,17,27.7
127,1,18,25.9
127,1,19,27.7
127,1,20,30.9
127,1,21,24.2
127,1,22,27.3
127,1,23,31.1
127,1,24,34.8
127,1,25,33.2
127,1,26,35.4
127,1,27,33.2
127,1,28,38.3
127,1,29,38.6
127,1,30,36.2
127,1,31,41.9
127,1,32,37.8
127,1,33,24.6
127,1,34,36.7
127,1,35,38.9
127,1,36,40
127,1,37,36.2
127,1,38,31.7
127,1,39,19.3
127,1,40,34
127,1,41,26.4
127,1,42,37.7
127,1,43,27.3
127,1,44,37.1
127,1,45,29.4
127,1,46,41.8
127,1,47,38.3
127,1,48,37.5
127,1,49,40
127,1,50,40.3
127,1,51,40.7
127,1,52,38.4
127,1,53,36.3
127,1,54,38.9
127,1,55,37.5
127,1,56,43.7
127,1,57,19.6
127,1,58,38.7
127,1,59,40.8
127,1,60,41.5
127,1,61,33.3
127,1,62,39.4
127,1,63,41
127,1,64,43.2
127,1,65,42.9
127,1,66,42.4
127,1,67,42.8
127,1,68,43.1
127,1,69,43.3
127,1,70,42.9
127,1,71,46
127,1,72,44.7
127,1,73,43.1
127,1,74,44.6
127,1,75,45.5
127,1,76,40.4
127,1,77,45.2
127,1,78,60.3
127,1,79,54.7
127,1,80,45.1
127,1,81,44.5
127,1,82,43.6
127,1,83,44.5
127,1,84,43.7
127,1,85,44
127,1,86,43
127,1,87,44.4
127,1,88,45.1
127,1,89,42.6
127,1,90,44.6
127,1,91,44.3
127,1,92,46.1
127,1,93,44.6
127,1,94,40.5
127,1,95,45.1
127,1,96,45.1
127,1,97,40.9
127,1,98,46.7
127,1,99,44.1
127,1,100,42.4
127,1,101,42.7
127,1,102,41.2
127,1,103,41.3
127,1,104,43.8
127,1,105,39.1
127,1,106,43.3
127,1,107,43.3
127,1,108,40
127,1,109,40.1
127,1,110,42.9
127,1,111,39.4
127,1,112,43.5
127,1,113,40.6
127,1,114,47.5
127,1,115,37.7
127,1,116,37
127,1,117,31.7
127,1,118,27
127,1,119,42.3
127,1,120,25
127,1,121,23.6
127,1,122,41
127,1,123,20.8
127,1,124,52.3
127,1,125,49.1
127,1,126,35
127,1,127,48
127,1,128,41.2
127,1,129,40.4
127,1,130,43.1
127,1,131,44.9
127,1,132,30.8
127,1,133,40.5
127,1,134,42.8
127,1,135,40.2
127,1,136,42.1
127,1,137,43.2
127,1,138,41.4
127,1,139,39.2
127,1,140,42.3
127,1,141,43.9
127,1,142,41.5
127,1,143,44
127,1,144,40.9
127,1,145,44.8
127,1,146,39.8
127,1,147,41.3
127,1,148,42.4
127,1,149,41.4
127,1,150,41.9
127,1,151,43.9
127,1,152,40
127,1,153,42.7
127,1,154,42.8
127,1,155,39.1
127,1,156,41.7
127,1,157,37.4
127,1,158,44.1
127,1,159,44.3
127,1,160,34.7
127,1,161,39.6
127,1,162,40.3
127,1,163,43.2
127,1,164,41.7
127,1,165,40.8
127,1,166,40.5
127,1,167,42.5
127,1,168,42.7
127,1,169,42.1
127,1,170,40.5
127,1,171,38.8
127,1,172,34.3
127,1,173,32.4
127,1,174,34.5
127,1,175,30.3
127,1,176,44
127,1,177,37.3
127,1,178,40.7
127,1,179,37.2
127,1,180,33.5
127,1,181,36
127,1,182,40.9
127,1,183,36.3
127,1,184,35.3
127,1,185,29.6
127,1,186,37.1
127,1,187,40.4
127,1,188,31.9
127,1,189,39.5
127,1,190,40.5
127,1,191,39.8
127,1,192,40.5
127,1,193,39.1
127,1,194,38.4
127,1,195,34.7
127,1,196,40.1
127,1,197,34.5
127,1,198,40.3
127,1,199,15.8
127,1,200,37.2
127,1,202,39.8
127,1,203,39.2
127,1,204,39.6
127,1,205,37.7
127,1,207,39.4
127,1,209,40.7
127,1,210,39.4
127,1,211,39.4
127,1,212,39.8
127,1,213,32.4
127,1,214,36
127,1,215,48.3
127,1,216,42
127,1,217,42.5
127,1,218,40
127,1,219,40.7
127,1,220,38.4
127,1,221,42
127,1,222,38.5
127,1,223,40.8
127,1,224,40.7
127,1,225,23
127,1,226,38.8
127,1,227,38.6
127,1,228,37.1
127,1,229,33.7
127,1,230,38.5
127,1,231,38
127,1,232,38.6
127,1,233,27.4
127,1,234,36.7
127,1,235,35.9
127,1,236,37
127,1,237,35.8
127,1,238,28
127,1,239,38.6
127,1,240,39.2
127,1,241,35.3
127,1,242,39.6
127,1,243,36.2
127,1,244,37.4
127,1,245,35.6
127,1,246,36.8
127,1,247,36.2
127,1,248,38.7
127,1,249,37.7
127,1,250,33.2
127,1,251,40
127,1,252,36.2
127,1,253,37.9
127,1,254,35.9
127,1,255,35.5
127,1,256,38.8
127,1,257,37.6
127,1,258,36.8
127,1,259,37.4
127,1,260,38.7
127,1,261,38.5
127,1,262,34.7
127,1,263,28.4
127,1,264,35.5
127,1,265,38.6
127,1,266,37.8
127,1,267,34.3
127,1,268,32.9
127,1,269,31.2
127,1,270,27.4
127,1,271,37.9
127,1,272,37.5
127,1,273,37
127,1,274,37
127,1,275,37.3
127,1,276,37
127,1,277,33.9
127,1,278,36.3
127,1,279,36.9
127,1,280,38.4
127,1,281,37.3
127,1,282,26.8
127,1,283,32.4
127,1,284,35.5
127,1,285,37.3
127,1,286,35.2
127,1,287,34.5
127,1,288,34.5
127,1,289,33.5
127,1,290,35.4
127,1,291,35.2
127,1,292,35.2
127,1,293,32.9
127,1,294,35.8
127,1,295,31.6
127,1,296,34.4
127,1,297,35
127,1,298,27.8
127,1,299,33.3
127,1,300,31.1
127,1,301,35.3
127,1,302,34.2
127,1,303,33.2
127,1,304,35.6
127,1,305,32.9
128,2,1,3.7
128,2,2,7.5
128,2,3,9.5
128,2,4,12.5
128,2,5,15.6
128,2,6,15.6
128,2,7,16.5
128,2,8,17.7
128,2,9,20.6
128,2,10,22.3
